"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","minus100","minus1000","minus10000","minus2000","minus20000","minus30000","minus40000"
"15635",1604602195,"20150223T000000",265000,5,1.75,1580,5292,1,0,0,3,6,980,600,1913,0,98118,47.5677,-122.29,1600,2976,10,10,1104,54,4001,4001,4246
"15636",1003400250,"20140605T000000",237000,3,1,1130,10650,1,0,0,3,7,1130,0,1954,0,98188,47.4363,-122.286,1320,10650,4,4,520,10,3856,3856,4253
"15637",42000006,"20140910T000000",235000,5,1,1500,9282,1.5,0,0,5,6,1500,0,1966,0,98168,47.4702,-122.281,1520,9639,0,0,689,4,4060,4060,4272
"15638",1193000380,"20150330T000000",740000,4,2.25,2230,6000,1.5,0,2,3,8,1810,420,1928,0,98199,47.6464,-122.391,2840,6000,13,13,1559,39,3438,3438,4080
"15639",6300500545,"20140709T000000",359000,3,1.5,1550,4980,1,0,0,3,7,1080,470,1978,0,98133,47.7035,-122.34,940,4980,18,18,1511,98,3339,3339,3614
"15640",538000190,"20150213T000000",334950,4,2.5,2230,5500,2,0,0,3,7,2230,0,1999,0,98038,47.3533,-122.023,1910,5500,35,35,246,53,1723,1723,2872
"15641",2826049091,"20140929T000000",259950,2,1,790,8100,1,0,0,3,6,790,0,1947,0,98125,47.7159,-122.305,1420,8100,46,46,1400,79,3322,3322,3589
"15642",6147650170,"20140514T000000",253000,4,2.5,2230,4541,2,0,0,3,7,2230,0,2006,0,98042,47.3848,-122.1,2800,4860,7,7,344,18,2371,2371,3944
"15643",3630030500,"20140612T000000",561000,3,2.25,1710,4140,2,0,0,3,8,1710,0,2004,0,98029,47.5498,-121.997,1730,3680,3,3,177,8,3211,3211,4189
"15644",6844701680,"20150325T000000",455000,2,1.5,1260,5100,1,0,0,3,7,1260,0,1941,0,98115,47.6914,-122.288,1640,5100,1,1,1615,44,3399,3399,3760
"15645",9542000275,"20150406T000000",675000,4,2.5,2420,18470,1,0,0,3,8,920,1500,1968,0,98005,47.6001,-122.176,2690,13800,16,16,725,32,3794,3794,4229
"15646",1423600020,"20140626T000000",267000,3,1.5,1090,8160,1,0,0,3,7,1090,0,1967,2014,98058,47.4551,-122.175,1260,7560,6,6,427,11,3858,3858,4269
"15647",8944460170,"20141106T000000",368000,4,2.5,2689,5724,2,0,0,3,9,2689,0,2006,0,98030,47.3799,-122.184,2665,5700,4,4,331,29,2625,2625,4102
"15648",6431000005,"20141123T000000",599995,3,1,1620,3000,1.5,0,0,5,7,1620,0,1928,0,98103,47.6888,-122.347,1420,3060,131,131,1563,295,3381,3381,3651
"15649",3755000020,"20140917T000000",342500,3,1,940,10500,1,0,0,4,7,940,0,1966,0,98034,47.7268,-122.229,1660,10500,3,3,801,9,3242,3242,3590
"15650",1503200050,"20141118T000000",252000,4,1.75,1940,13370,1,0,0,4,8,1940,0,1974,0,98023,47.3215,-122.369,2405,11769,9,9,385,37,1801,1801,3377
"15651",2599000130,"20140716T000000",247200,3,1,1590,11200,1,0,0,4,7,1590,0,1961,0,98092,47.2894,-122.188,1560,9750,0,0,284,7,1569,1569,2662
"15652",871001980,"20140506T000000",910000,3,3.5,3020,4082,2,0,0,3,9,2080,940,1954,2004,98199,47.651,-122.409,2060,5102,5,5,1475,21,3393,3393,3970
"15653",1774000170,"20150105T000000",419950,4,1.75,1870,16549,1,0,0,3,8,1870,0,1969,0,98072,47.7482,-122.083,1870,10804,0,0,221,1,2888,2888,3471
"15654",8945300290,"20150226T000000",160000,3,1,880,8976,1,0,0,4,6,880,0,1966,0,98023,47.3056,-122.368,990,8760,27,27,339,38,1698,1698,2934
"15655",9433000480,"20140922T000000",799950,4,3.5,3030,5494,3,0,0,3,9,3030,0,2014,0,98052,47.7103,-122.109,2910,5314,1,1,305,3,3220,3220,3801
"15656",6672920050,"20140617T000000",4e+05,3,2.25,2140,11266,2,0,0,3,7,2140,0,1986,0,98019,47.7267,-121.966,2000,14174,0,0,47,4,2139,2139,3408
"15657",7893805650,"20140505T000000",210000,5,2,2050,10200,1,0,0,3,6,1430,620,1956,0,98198,47.4136,-122.333,1940,8625,6,6,338,58,3451,3451,4202
"15658",7893805650,"20150313T000000",475000,5,2,2050,10200,1,0,0,3,6,1430,620,1956,0,98198,47.4136,-122.333,1940,8625,6,6,338,58,3451,3451,4202
"15659",9542830480,"20150504T000000",355900,3,2.5,2090,3821,2,0,0,3,7,2090,0,2008,0,98038,47.3655,-122.017,2040,4200,23,23,240,53,1811,1811,2999
"15660",3824100364,"20150120T000000",420000,3,2.25,2520,26943,1,0,0,3,7,1760,760,1977,0,98028,47.7728,-122.25,2300,10004,1,1,340,9,2935,2935,3416
"15661",9542850290,"20140825T000000",710000,4,2.5,2630,8580,1,0,0,4,9,1700,930,1977,0,98005,47.5916,-122.166,2430,10240,2,2,749,41,3829,3829,4229
"15662",5726500130,"20150407T000000",518000,4,1.75,2560,15000,1,0,0,3,7,1880,680,1974,0,98075,47.5952,-122.053,2210,15150,6,6,453,38,3767,3767,4199
"15663",1862400285,"20141016T000000",375000,3,1,1200,5404,1,0,0,3,6,1200,0,1937,0,98117,47.6969,-122.368,1200,5987,2,2,1495,142,3320,3320,3602
"15664",6123600285,"20141107T000000",185000,3,1.5,1010,7755,1,0,0,3,6,1010,0,1953,0,98148,47.4238,-122.332,1270,8350,12,12,337,18,3667,3667,4242
"15665",6838000170,"20140829T000000",402000,3,2.5,1520,3425,2,0,0,3,7,1520,0,1986,0,98052,47.6801,-122.161,1640,3425,1,1,640,40,3379,3379,3906
"15666",2922069134,"20140829T000000",585000,3,1.75,2170,153767,1,0,0,3,7,2170,0,1976,0,98042,47.3694,-122.065,2840,49500,7,7,277,31,2157,2157,3503
"15667",2767603165,"20150122T000000",5e+05,4,2,1980,4500,2,0,0,4,7,1980,0,1910,0,98107,47.6728,-122.379,1550,2541,149,149,1546,200,3371,3371,3761
"15668",1118001835,"20141223T000000",1715000,4,2.5,3070,7207,2,0,0,4,10,2670,400,1927,0,98112,47.6325,-122.29,3190,7523,5,5,1855,29,3542,3542,4220
"15669",4030100290,"20141001T000000",1680000,5,3.5,5170,7197,3,1,4,3,11,3520,1650,1998,0,98155,47.7561,-122.271,3020,12880,12,12,741,19,3044,3044,3491
"15670",9828702335,"20150212T000000",570000,2,2,1140,690,2,0,0,3,8,760,380,2014,0,98112,47.6205,-122.3,1480,1171,16,16,1804,82,3564,3564,4245
"15671",8141200080,"20140814T000000",680000,8,2.75,2530,4800,2,0,0,4,7,1390,1140,1901,0,98112,47.6241,-122.305,1540,4800,21,21,1842,90,3557,3557,4242
"15672",9407101850,"20141209T000000",345000,3,2.25,1690,14615,2,0,0,4,7,1690,0,1979,0,98045,47.4492,-121.78,1390,11360,0,0,4,0,544,544,1666
"15673",9542830050,"20150422T000000",355000,4,2.5,2150,3600,2,0,0,3,7,2150,0,2010,0,98038,47.3658,-122.019,2220,3915,35,35,246,53,1814,1814,3007
"15674",4038300010,"20140922T000000",390000,3,1.5,1180,7700,1,0,0,4,7,1180,0,1959,0,98007,47.6133,-122.133,1510,8800,19,19,715,50,3758,3758,4205
"15675",1898700050,"20150428T000000",128000,3,1,1400,9690,1,0,0,3,7,1400,0,1969,0,98023,47.3201,-122.398,1280,9600,14,14,318,19,1749,1749,3235
"15676",826000480,"20140826T000000",448500,3,1.75,1300,4800,2,0,1,4,7,1300,0,1912,0,98136,47.5457,-122.383,1300,4800,25,25,720,94,3975,3975,4245
"15677",6163901150,"20141109T000000",346000,3,1.75,1590,9636,1.5,0,0,4,6,1590,0,1953,0,98155,47.754,-122.321,1800,9975,0,0,794,16,2964,2964,3492
"15678",3956900480,"20140903T000000",779000,3,1.75,1990,5600,1,0,1,3,8,1330,660,1941,0,98199,47.65,-122.415,2630,6780,5,5,1458,7,3361,3361,3958
"15679",3824100020,"20150203T000000",335000,3,1.75,1510,9720,1,0,0,3,7,1510,0,1948,1976,98028,47.7728,-122.258,1520,10037,0,0,355,6,2930,2930,3416
"15680",5026900235,"20140911T000000",1850000,4,3.25,2910,1880,2,0,3,5,9,1830,1080,1914,0,98122,47.616,-122.282,3100,8200,3,3,1757,21,3600,3600,4245
"15681",1330850130,"20150218T000000",799990,3,2.5,2850,21780,2,0,0,3,10,2850,0,1994,0,98053,47.6455,-122.04,3020,21798,8,8,388,12,3337,3337,3938
"15682",1726059134,"20141010T000000",1075000,3,2.5,2830,56628,2,0,0,3,11,2830,0,2001,0,98011,47.7409,-122.198,2830,16430,0,0,402,15,3192,3192,3560
"15683",2767604551,"20140822T000000",371000,2,1.5,1110,1189,3,0,0,3,8,1110,0,2000,0,98107,47.6711,-122.377,1420,1311,134,134,1554,218,3397,3397,3786
"15684",7424600020,"20141027T000000",620000,4,2.5,1900,9775,1,0,0,5,7,1900,0,1967,0,98033,47.6856,-122.168,1990,10500,1,1,644,18,3363,3363,3881
"15685",8731000010,"20140515T000000",343000,4,1.75,2290,10290,1,0,0,3,7,1340,950,1960,0,98146,47.5045,-122.369,1800,7605,0,0,556,35,4043,4043,4269
"15686",5104200380,"20141014T000000",265000,3,1,1010,14948,1,0,0,5,6,1010,0,1969,0,98059,47.4772,-122.144,1510,9600,4,4,404,26,4004,4004,4263
"15687",1311030430,"20140804T000000",1e+06,5,2.5,4670,15857,2,0,0,3,11,4670,0,1998,0,98074,47.63,-122.011,3810,14824,0,0,275,4,3260,3260,3952
"15688",3585900190,"20141006T000000",825000,3,2.5,3400,38400,1,0,4,3,8,1870,1530,1955,2015,98177,47.7611,-122.372,3400,24338,1,1,622,6,2805,2805,3451
"15689",98020630,"20150414T000000",889000,4,3.5,4070,10976,2,0,0,3,10,4070,0,2004,0,98075,47.5805,-121.97,4080,10106,3,3,185,4,2750,2750,4055
"15690",3826500470,"20150415T000000",305000,3,2.25,1630,10962,1,0,0,4,8,1100,530,1977,0,98030,47.3801,-122.166,1830,8470,15,15,390,22,2567,2567,4096
"15691",5422560660,"20141030T000000",407000,2,2.5,1700,6635,2,0,0,4,8,1700,0,1976,0,98052,47.6655,-122.13,1700,6635,14,14,602,62,3389,3389,3931
"15692",267000130,"20140603T000000",613000,5,2.5,2070,12000,1,0,0,4,7,1340,730,1967,0,98008,47.626,-122.104,2090,12000,2,2,677,21,3665,3665,4128
"15693",6117502230,"20141201T000000",1637500,3,3.5,4660,21164,2,1,4,3,12,4660,0,1975,1990,98166,47.4418,-122.354,3140,24274,11,11,348,36,3732,3732,4249
"15694",2402100675,"20150210T000000",645000,3,3.75,2050,6000,2,0,0,5,7,1550,500,1910,0,98103,47.6873,-122.332,1780,4000,109,109,1594,325,3392,3392,3719
"15695",1624059224,"20140618T000000",1160000,4,3.5,4680,9700,2,0,0,3,10,3360,1320,2005,0,98006,47.5703,-122.165,2800,12343,21,21,789,47,3931,3931,4228
"15696",3811000250,"20140929T000000",610000,3,2.25,2320,38186,2,0,0,3,8,2320,0,1980,0,98053,47.6645,-122.068,2875,37523,1,1,441,5,3283,3283,3900
"15697",8029520250,"20150318T000000",450000,3,2.5,3800,13071,2,0,0,3,10,2730,1070,1994,0,98023,47.3076,-122.397,2980,11110,0,0,327,25,1678,1678,2903
"15698",3438501150,"20140728T000000",3e+05,3,2,720,7598,1,0,0,5,6,720,0,1947,0,98106,47.5483,-122.36,1080,7209,5,5,791,36,4053,4053,4245
"15699",3582900280,"20140606T000000",1120000,5,2.75,4400,18500,1,0,3,5,9,2250,2150,1963,0,98028,47.7424,-122.263,3290,19257,2,2,852,30,3176,3176,3510
"15700",3521069142,"20150224T000000",418200,3,2.5,2260,74297,2,0,0,3,9,2260,0,1992,0,98022,47.2704,-122.013,3110,98000,0,0,53,0,1118,1118,1941
"15701",646910020,"20140828T000000",250000,3,2.5,1650,2802,2,0,0,3,7,1650,0,2004,0,98055,47.4328,-122.196,1490,2084,0,0,438,4,3562,3562,4269
"15702",1026069134,"20140825T000000",619000,3,2.5,2560,43608,2,0,0,3,9,2560,0,2002,0,98077,47.7614,-122.026,3000,54088,1,1,58,1,2641,2641,3323
"15703",5230000020,"20140630T000000",5e+05,4,3,3720,15048,3,0,0,3,7,3720,0,1979,2014,98059,47.5116,-122.144,2020,15180,13,13,553,36,4161,4161,4263
"15704",1442740010,"20141107T000000",465000,4,2.5,2590,16437,2,0,0,3,8,2590,0,1986,0,98038,47.3714,-122.059,2320,15625,0,0,277,42,2149,2149,3500
"15705",7937600010,"20141212T000000",322000,4,1,1750,68841,1,0,0,3,7,1750,0,1942,0,98058,47.4442,-122.081,1550,32799,0,0,308,0,2943,2943,4263
"15706",1545801410,"20150128T000000",276900,3,2.5,1620,7320,2,0,0,3,7,1620,0,1989,0,98038,47.3617,-122.054,1550,7686,18,18,271,37,1925,1925,3248
"15707",1235700073,"20150318T000000",660000,3,2.25,1700,12615,1,0,0,4,7,1300,400,1990,0,98033,47.6965,-122.197,1950,13163,0,0,950,24,3351,3351,3800
"15708",7806450050,"20141029T000000",480000,3,2.5,2450,28185,2,0,0,3,9,2450,0,1990,0,98058,47.4665,-122.122,2440,33541,1,1,370,5,3684,3684,4257
"15709",3250500103,"20150408T000000",925000,3,1.75,1610,10796,1,0,0,3,7,1070,540,1951,0,98004,47.6272,-122.208,1940,10796,13,13,1063,136,3620,3620,4229
"15710",2624300080,"20140724T000000",825000,3,3,3730,35900,1,0,0,3,9,2960,770,1979,0,98008,47.5814,-122.122,2280,16026,1,1,750,20,3836,3836,4228
"15711",7568700525,"20150318T000000",326000,2,1,1210,7440,1,0,0,3,6,780,430,1940,0,98155,47.7376,-122.322,1070,7440,8,8,1242,39,3142,3142,3510
"15712",7683800010,"20150421T000000",205000,3,1,1300,9880,1,0,0,4,7,1300,0,1959,0,98003,47.3352,-122.297,2140,9600,0,0,532,42,1953,1953,3787
"15713",3089000005,"20140724T000000",150000,2,1,850,54000,1.5,0,0,1,4,850,0,1950,0,98023,47.2959,-122.377,1550,14440,0,0,335,46,1625,1625,2709
"15714",9510970010,"20150429T000000",593567,3,2.5,1770,3205,2,0,0,3,9,1770,0,2005,0,98052,47.6658,-122.084,2120,4134,0,0,512,10,3329,3329,3912
"15715",9560800290,"20140814T000000",440000,3,2.5,2060,11231,2,0,0,3,8,2060,0,1987,0,98072,47.7571,-122.141,2140,10224,2,2,242,16,2978,2978,3461
"15716",1385100050,"20140716T000000",751000,3,2.5,3090,13316,2,0,0,3,10,3090,0,1992,0,98075,47.588,-122.079,2980,14437,7,7,629,22,3796,3796,4202
"15717",3294700101,"20140909T000000",295000,2,1.75,1050,6500,1.5,0,2,4,6,1050,0,1925,0,98055,47.4727,-122.2,1320,10075,49,49,484,95,4055,4055,4275
"15718",8021700725,"20140904T000000",422500,3,2,1300,2250,2,0,0,3,7,1300,0,1988,0,98103,47.6923,-122.332,1300,4500,16,16,1582,318,3391,3391,3658
"15719",4038200480,"20141201T000000",480000,3,1,1160,8800,1,0,0,4,7,1160,0,1959,0,98008,47.6112,-122.128,1750,8400,19,19,728,42,3759,3759,4205
"15720",3630180380,"20140725T000000",890900,4,2.5,3420,6233,2,0,0,3,9,3420,0,2006,0,98027,47.5416,-121.998,3350,5000,2,2,173,4,3173,3173,4199
"15721",2782100280,"20140529T000000",672500,4,2.75,2620,6707,2,0,0,3,9,2620,0,2000,0,98075,47.5965,-122.038,2590,6530,12,12,327,41,3707,3707,4147
"15722",3797002575,"20141010T000000",605000,4,1.5,1880,3500,1,0,0,4,7,1080,800,1926,0,98103,47.6835,-122.347,1690,3500,91,91,1565,307,3389,3389,3718
"15723",9315600050,"20150317T000000",1675000,5,3.25,4560,19080,1,0,0,5,9,2490,2070,1963,0,98004,47.6291,-122.226,3390,20140,0,0,1516,6,3579,3579,4236
"15724",1939110080,"20140926T000000",565000,4,2.5,2330,7936,2,0,0,3,9,2330,0,1987,0,98074,47.6269,-122.03,2460,8137,4,4,368,32,3504,3504,3982
"15725",5423030380,"20150506T000000",725000,4,1.75,2350,7574,1,0,0,3,8,1720,630,1979,0,98027,47.5634,-122.087,2220,8496,0,0,571,11,3858,3858,4228
"15726",5693501100,"20140731T000000",640000,3,3,1560,1466,3,0,0,3,8,1560,0,2006,0,98103,47.6604,-122.352,1530,2975,98,98,1619,237,3461,3461,3961
"15727",1612500170,"20150226T000000",253750,4,1,1380,7110,1.5,0,0,3,6,1380,0,1939,0,98030,47.3846,-122.226,1430,7110,10,10,437,25,2709,2709,4124
"15728",6116500290,"20140714T000000",799950,6,2.75,3040,36721,1,0,3,4,9,1760,1280,1958,0,98166,47.4488,-122.356,2420,21075,13,13,368,54,3765,3765,4258
"15729",2450000275,"20140716T000000",595000,4,1.5,1350,8113,1,0,0,4,7,1350,0,1959,0,98004,47.5807,-122.196,1930,8113,6,6,806,15,3874,3874,4229
"15730",2194100050,"20140929T000000",850000,4,2.5,3180,11652,2,0,1,3,9,3180,0,1977,0,98040,47.567,-122.212,3110,15183,0,0,925,8,4004,4004,4236
"15731",3782760280,"20141002T000000",366000,3,2.5,1790,4065,2,0,0,3,8,1790,0,2009,0,98019,47.7344,-121.965,2480,4252,0,0,41,10,2018,2018,3387
"15732",4320200020,"20140922T000000",715000,4,3,1986,6000,2,0,2,4,8,1746,240,1922,0,98136,47.5374,-122.39,1930,6200,15,15,649,63,3971,3971,4245
"15733",2944500420,"20141211T000000",3e+05,4,2.5,2400,7215,2,0,0,3,8,2400,0,1992,0,98023,47.2944,-122.371,2220,7760,5,5,331,41,1611,1611,2708
"15734",3616600231,"20140603T000000",960000,4,3,4590,9150,2,0,0,3,10,3490,1100,1981,0,98177,47.7234,-122.372,2910,12348,0,0,1312,17,3156,3156,3530
"15735",6758700050,"20150401T000000",812000,3,2,1970,3420,2,0,3,5,8,1970,0,1913,0,98103,47.6762,-122.354,1770,3420,61,61,1573,239,3398,3398,3818
"15736",2545900050,"20140509T000000",234950,3,1,1360,9948,1,0,0,3,6,1360,0,1977,0,98010,47.3422,-122.053,1670,8475,0,0,265,31,1736,1736,2897
"15737",8824900050,"20140612T000000",656500,4,2,2710,4750,1,0,0,4,7,1460,1250,1919,0,98115,47.6756,-122.305,1700,3800,94,94,1660,289,3415,3415,3856
"15738",6300000213,"20140703T000000",255000,2,1.5,920,1598,2,0,0,3,7,920,0,1995,0,98133,47.7081,-122.342,1110,1598,12,12,1444,73,3336,3336,3592
"15739",2211700290,"20141204T000000",538000,3,2.75,2000,7204,1,0,0,5,7,1250,750,1960,0,98006,47.565,-122.116,2480,17633,1,1,774,5,3898,3898,4228
"15740",739500050,"20140701T000000",260000,3,2.25,1920,9680,1,0,0,4,7,1300,620,1961,0,98031,47.412,-122.195,1500,9516,9,9,425,9,3068,3068,4253
"15741",6190500380,"20141027T000000",546200,3,2.5,2678,6607,2,0,0,3,9,2678,0,1998,0,98028,47.738,-122.235,2780,6607,0,0,719,21,3198,3198,3540
"15742",5129000006,"20150419T000000",280500,3,1,1220,4541,1,0,0,3,7,890,330,1952,0,98108,47.5387,-122.294,1670,3429,6,6,979,27,4180,4180,4260
"15743",2112700280,"20140811T000000",295000,3,1.75,1440,4000,1,0,0,4,7,1050,390,1979,0,98106,47.5329,-122.354,1560,4000,6,6,735,54,4089,4089,4245
"15744",9828702895,"20141022T000000",7e+05,4,1.75,2420,520,1.5,0,0,3,7,2420,0,1900,0,98112,47.6209,-122.302,1200,1170,16,16,1811,84,3560,3560,4242
"15745",2026059181,"20141120T000000",560000,3,2,2090,15790,1,0,0,3,9,2090,0,1992,0,98034,47.7296,-122.199,1820,8770,6,6,454,13,3208,3208,3655
"15746",3295610080,"20150401T000000",912000,4,2.75,4030,10888,2,0,0,3,10,4030,0,1997,0,98075,47.5651,-122.034,3720,10756,1,1,283,20,3720,3720,4204
"15747",1474000050,"20140508T000000",437000,3,1.75,1310,9282,1,0,0,4,7,1310,0,1976,0,98052,47.6844,-122.111,1310,8748,0,0,515,47,3295,3295,3864
"15748",2896400170,"20150316T000000",447000,3,2.5,1800,3074,2,0,0,3,7,1800,0,2003,0,98072,47.7631,-122.149,1610,2929,4,4,220,34,2941,2941,3453
"15749",3342103281,"20141020T000000",5e+05,4,1,1160,20100,1,0,0,4,6,820,340,1913,0,98056,47.5175,-122.201,1670,10200,7,7,604,55,4205,4205,4263
"15750",7172200080,"20150319T000000",508300,3,1,1160,5969,1,0,0,3,7,880,280,1930,0,98115,47.6844,-122.306,1550,5120,19,19,1642,263,3399,3399,3786
"15751",5209200010,"20140731T000000",485000,3,1.5,1870,7853,1,0,0,3,7,1300,570,1962,0,98125,47.7045,-122.281,1870,8300,9,9,1470,37,3378,3378,3677
"15752",6744700427,"20140507T000000",540000,7,5.75,3700,7647,2,0,1,3,8,3700,0,1948,1984,98155,47.7393,-122.289,2510,7479,3,3,961,21,3173,3173,3519
"15753",1328310440,"20140916T000000",356000,3,2.25,2280,8765,2,0,0,3,8,2280,0,1977,0,98058,47.4419,-122.133,1920,8265,3,3,445,11,3294,3294,4269
"15754",2710600080,"20140825T000000",525000,4,2,1720,6099,1,0,0,4,7,860,860,1949,0,98115,47.6765,-122.287,1100,5671,21,21,1789,72,3414,3414,3875
"15755",8651611980,"20150324T000000",962800,4,2.75,3630,11775,2,0,0,3,10,3630,0,1999,0,98074,47.6378,-122.066,3800,12451,4,4,560,11,3478,3478,3999
"15756",1541700010,"20141001T000000",315000,4,2.5,2040,6300,2,0,0,3,8,2040,0,2003,0,98031,47.3918,-122.185,2260,5877,2,2,376,23,2703,2703,4135
"15757",477000019,"20140620T000000",525000,3,2.25,1750,1879,3,0,0,3,8,1750,0,2001,0,98107,47.6722,-122.391,1750,3155,112,112,1519,239,3346,3346,3737
"15758",8165501700,"20150430T000000",325000,2,2.25,1550,2285,2,0,0,3,8,1550,0,2007,0,98106,47.5398,-122.369,1550,2135,16,16,730,54,4046,4046,4245
"15759",9534400010,"20150423T000000",965800,4,1.75,2500,8725,1,0,0,4,8,1500,1000,1966,0,98004,47.6304,-122.205,1900,8998,0,0,983,111,3615,3615,4214
"15760",7577700185,"20140709T000000",550000,4,1,1440,3600,1.5,0,0,4,7,1440,0,1924,0,98116,47.5694,-122.385,1010,5175,44,44,858,92,3781,3781,4245
"15761",257000263,"20141021T000000",182200,4,1,1130,13927,1.5,0,0,3,6,1130,0,1929,0,98168,47.4939,-122.3,1800,8274,2,2,733,9,4133,4133,4272
"15762",8638500020,"20140911T000000",315000,3,1,1210,8505,1.5,0,0,3,7,1210,0,1958,0,98106,47.5389,-122.353,1430,8505,2,2,777,39,4087,4087,4245
"15763",452001310,"20140825T000000",5e+05,2,1,960,5000,1,0,0,4,7,960,0,1900,0,98107,47.6755,-122.367,1330,5000,28,28,1554,290,3386,3386,3761
"15764",7852000500,"20140702T000000",480000,5,2.5,2160,7737,2,0,0,3,7,2160,0,1998,0,98065,47.5381,-121.872,2460,7737,0,0,9,0,1434,1434,3556
"15765",4219401236,"20140520T000000",1690000,3,1.75,3400,8965,1,0,2,5,9,1820,1580,1957,0,98105,47.6569,-122.273,3200,8500,0,0,1832,21,3478,3478,4083
"15766",1622069127,"20141118T000000",525000,5,3.25,3960,321908,2,0,0,4,9,2690,1270,1989,0,98038,47.3984,-122.055,2360,96703,3,3,279,47,2290,2290,3929
"15767",2644300005,"20150412T000000",407500,4,2.5,1900,9075,2,0,0,3,7,1900,0,1988,0,98133,47.7776,-122.352,1800,8460,0,0,333,2,2787,2787,3411
"15768",3211260290,"20150309T000000",443000,4,3,2620,35124,2,0,0,3,9,2620,0,1987,0,98092,47.3067,-122.116,2920,35807,0,0,315,0,1610,1610,2691
"15769",3625500130,"20140530T000000",1256500,4,2.5,3150,13700,2,0,0,4,9,3150,0,1966,0,98040,47.5309,-122.224,3200,11900,12,12,746,21,4209,4209,4262
"15770",6819100380,"20140830T000000",642000,3,1,1040,4480,1,0,0,3,7,870,170,1924,0,98109,47.6461,-122.356,1730,4200,87,87,1669,223,3482,3482,4135
"15771",8562600500,"20150109T000000",520000,3,1.75,1540,7558,1,0,0,3,8,1540,0,1964,0,98052,47.6707,-122.156,1540,7863,6,6,598,29,3395,3395,3930
"15772",9279200280,"20140623T000000",750000,3,2,1820,5000,1.5,0,0,4,8,1720,100,1941,0,98116,47.5845,-122.395,2220,7200,16,16,1097,40,3599,3599,4226
"15773",6788201440,"20150407T000000",855000,5,1.5,1930,4500,1.5,0,0,3,8,1930,0,1929,0,98112,47.6401,-122.303,2083,4500,14,14,1842,36,3517,3517,4208
"15774",2624089026,"20141002T000000",275000,4,1,1430,27153,1.5,0,0,4,5,1430,0,1934,0,98065,47.5372,-121.744,1880,27153,0,0,4,0,390,390,1579
"15775",8698600080,"20140910T000000",265000,5,2.75,2920,5250,1.5,0,0,5,7,1800,1120,1911,0,98002,47.3072,-122.221,1220,5250,28,28,452,45,1747,1747,2915
"15776",425069136,"20150410T000000",894400,3,2.5,3100,45738,2,0,0,3,10,3100,0,1991,0,98053,47.6854,-122.048,3340,45738,3,3,268,10,3166,3166,3866
"15777",5528600050,"20150211T000000",546000,2,1,1200,12856,1,0,0,4,6,1200,0,1948,0,98027,47.5321,-122.034,1740,6098,12,12,258,20,3512,3512,4245
"15778",8682290660,"20141126T000000",699950,2,2.5,2390,7489,1,0,0,3,8,2390,0,2007,0,98053,47.7243,-122.032,2170,7489,1,1,165,1,2920,2920,3591
"15779",1839920050,"20150414T000000",435000,3,2,1270,10713,1,0,0,4,7,1270,0,1969,0,98034,47.7247,-122.181,1620,8250,1,1,404,14,3215,3215,3660
"15780",6624010010,"20150506T000000",259500,4,1.5,1300,7200,1,0,0,4,7,1300,0,1970,0,98031,47.4179,-122.181,1420,7200,0,0,454,10,3125,3125,4259
"15781",9406590010,"20141029T000000",359950,4,3.25,2290,4785,2,0,0,3,9,2290,0,2007,0,98038,47.3833,-122.037,2290,4785,49,49,262,63,2158,2158,3513
"15782",3575305362,"20141215T000000",517000,3,1.75,1740,10000,1,0,0,3,7,1740,0,1976,2009,98074,47.617,-122.058,1350,7500,4,4,529,28,3664,3664,4090
"15783",8835900010,"20140804T000000",579000,3,1,1590,5400,1,0,1,3,8,1280,310,1948,0,98118,47.5509,-122.261,2140,7161,6,6,1075,37,4159,4159,4241
"15784",7199000290,"20140905T000000",525000,4,2,2420,10735,1.5,0,0,3,7,2420,0,1967,0,98052,47.6899,-122.122,1570,9540,0,0,504,60,3286,3286,3858
"15785",6669150280,"20150414T000000",320000,4,2.5,2130,9653,1,0,0,3,7,1500,630,1978,0,98031,47.4068,-122.175,2000,7988,0,0,435,10,2836,2836,4247
"15786",2619600010,"20140513T000000",635000,4,1.75,1950,13320,1,0,0,4,8,1370,580,1969,0,98007,47.6196,-122.139,2120,12051,30,30,683,70,3708,3708,4198
"15787",2314300420,"20140916T000000",4e+05,4,2.5,2150,5397,2,0,0,3,8,2150,0,1998,0,98058,47.4644,-122.151,2260,5080,2,2,412,11,3836,3836,4275
"15788",9512500380,"20141010T000000",455000,3,1.75,1270,7700,1,0,0,4,7,1270,0,1968,0,98052,47.6711,-122.148,1510,7700,2,2,593,55,3392,3392,3930
"15789",8653600050,"20150225T000000",572000,3,1.75,1850,22767,1.5,0,4,5,6,1850,0,1908,0,98074,47.6144,-122.067,2700,17906,0,0,616,14,3682,3682,4110
"15790",4045900020,"20150413T000000",650000,2,1.5,1440,136778,1,0,0,4,8,1140,300,1956,0,98072,47.7608,-122.118,1740,21600,0,0,224,0,2899,2899,3450
"15791",1311800130,"20150123T000000",162500,3,1.5,1390,7417,1,0,0,3,7,1390,0,1967,0,98001,47.3369,-122.275,1390,7665,5,5,544,9,1992,1992,3810
